date,microsensor_pm25,hourofday,monthofyear,season,reference_pm25
2023-01-01 00:00,23.2419229901908,0,1,Winter,15.2
2023-01-01 01:00,23.2853351629756,1,1,Winter,15.9
2023-01-01 02:00,21.6872978924329,2,1,Winter,15.2
2023-01-01 03:00,19.9691969801788,3,1,Winter,13.6
2023-01-01 04:00,16.3987248811711,4,1,Winter,11.8
2023-01-01 05:00,16.8052057489127,5,1,Winter,11.4
2023-01-01 06:00,18.0570781003202,6,1,Winter,11.9
2023-01-01 07:00,18.2675680901184,7,1,Winter,11.8
2023-01-01 08:00,16.3045895757962,8,1,Winter,11.1
2023-01-01 09:00,13.1722400210576,9,1,Winter,9.8
2023-01-01 10:00,12.1433126030984,10,1,Winter,9.2
2023-01-01 11:00,12.7249239998109,11,1,Winter,10.2
2023-01-01 12:00,14.1244206523417,12,1,Winter,10.8
2023-01-01 13:00,13.0228446574872,13,1,Winter,10.2
2023-01-01 14:00,7.04276211890988,14,1,Winter,7.1
2023-01-01 15:00,5.23193938544937,15,1,Winter,4.6
2023-01-01 16:00,5.42168544032532,16,1,Winter,5.5
2023-01-01 17:00,7.33207462778937,17,1,Winter,6.7
2023-01-01 18:00,8.11320410871366,18,1,Winter,8.5
2023-01-01 19:00,5.47685207064936,19,1,Winter,5.6
2023-01-01 20:00,5.76835061236703,20,1,Winter,5.4
2023-01-01 21:00,5.54800109731373,21,1,Winter,5.5
2023-01-01 22:00,5.57721509497985,22,1,Winter,5.5
2023-01-01 23:00,5.58605342596177,23,1,Winter,6.4
2023-01-02 00:00,5.69057311739853,0,1,Winter,7.4
2023-01-02 01:00,5.64710792736068,1,1,Winter,8.1
2023-01-02 02:00,6.08692411246412,2,1,Winter,8.7
2023-01-02 03:00,5.8662458112345,3,1,Winter,9.3
2023-01-02 04:00,6.05213776099923,4,1,Winter,9.3
2023-01-02 05:00,6.12358368136587,5,1,Winter,9.0
2023-01-02 06:00,6.20235994172523,6,1,Winter,9.0
2023-01-02 07:00,6.27736691384717,7,1,Winter,8.9
2023-01-02 08:00,6.35333414729169,8,1,Winter,8.7
2023-01-02 09:00,6.10685604587518,9,1,Winter,6.8
2023-01-02 10:00,7.28903174198254,10,1,Winter,7.9
2023-01-02 11:00,7.90270617665711,11,1,Winter,9.0
2023-01-02 12:00,8.07278558518694,12,1,Winter,9.5
2023-01-02 13:00,8.29931015713235,13,1,Winter,9.4
2023-01-02 14:00,9.23948491836776,14,1,Winter,9.3
2023-01-02 15:00,9.83631534591013,15,1,Winter,8.8
2023-01-02 16:00,11.0936670313852,16,1,Winter,10.9
2023-01-02 17:00,13.2572687670013,17,1,Winter,12.8
2023-01-02 18:00,10.4851610137977,18,1,Winter,10.4
2023-01-02 19:00,15.3335126678036,19,1,Winter,13.9
2023-01-02 20:00,20.8393341976784,20,1,Winter,17.9
2023-01-02 21:00,21.5464909181278,21,1,Winter,17.4
2023-01-02 22:00,20.9499144713328,22,1,Winter,16.7
2023-01-02 23:00,22.3111927670476,23,1,Winter,17.3
2023-01-03 00:00,23.2990690073541,0,1,Winter,16.9
2023-01-03 01:00,24.1449619187974,1,1,Winter,17.5
2023-01-03 02:00,24.4326640420383,2,1,Winter,17.5
2023-01-03 03:00,24.6901496144377,3,1,Winter,17.5
2023-01-03 04:00,20.0382613004573,4,1,Winter,15.3
2023-01-03 05:00,9.64545548879595,5,1,Winter,5.1
2023-01-03 06:00,8.53668114320371,6,1,Winter,4.9
2023-01-03 07:00,13.3728163782376,7,1,Winter,6.6
2023-01-03 08:00,16.7495097149234,8,1,Winter,12.2
2023-01-03 09:00,19.951543959413,9,1,Winter,11.6
2023-01-03 10:00,16.4324914403219,10,1,Winter,10.8
2023-01-03 11:00,13.9235258094219,11,1,Winter,8.8
2023-01-03 12:00,14.0487005893276,12,1,Winter,9.0
2023-01-03 13:00,11.8367716893839,13,1,Winter,7.6
2023-01-03 14:00,13.3900950679481,14,1,Winter,7.7
2023-01-03 15:00,15.4574413302946,15,1,Winter,9.8
2023-01-03 16:00,17.0397425889312,16,1,Winter,10.0
2023-01-03 17:00,17.5640991995794,17,1,Winter,10.7
2023-01-03 18:00,13.8701710811517,18,1,Winter,8.7
2023-01-03 19:00,14.2259472103301,19,1,Winter,9.0
2023-01-03 20:00,18.774838853121,20,1,Winter,11.3
2023-01-03 21:00,21.4185146924402,21,1,Winter,13.2
2023-01-03 22:00,24.2620721070083,22,1,Winter,15.2
2023-01-03 23:00,28.1477354172893,23,1,Winter,17.9
2023-01-04 00:00,28.9378976340998,0,1,Winter,20.1
2023-01-04 01:00,28.7488521625311,1,1,Winter,19.3
2023-01-04 02:00,29.806671049385,2,1,Winter,19.9
2023-01-04 03:00,31.9838378062131,3,1,Winter,22.4
2023-01-04 04:00,31.1643817090637,4,1,Winter,21.6
2023-01-04 05:00,30.2182875781308,5,1,Winter,20.0
2023-01-04 06:00,29.4729324921961,6,1,Winter,19.5
2023-01-04 07:00,26.4447127259391,7,1,Winter,17.7
2023-01-04 08:00,22.2213381809537,8,1,Winter,14.7
2023-01-04 09:00,19.6750882006969,9,1,Winter,13.4
2023-01-04 10:00,16.5106995350322,10,1,Winter,11.5
2023-01-04 11:00,15.2807608398235,11,1,Winter,10.5
2023-01-04 12:00,12.8813530417643,12,1,Winter,9.2
2023-01-04 13:00,11.5141293462776,13,1,Winter,7.7
2023-01-04 14:00,9.84591215328498,14,1,Winter,6.2
2023-01-04 15:00,9.63144350698397,15,1,Winter,5.9
2023-01-04 16:00,11.5941090871597,16,1,Winter,7.5
2023-01-04 17:00,16.8751366613269,17,1,Winter,11.3
2023-01-04 18:00,15.6452517612226,18,1,Winter,10.8
2023-01-04 19:00,22.3163269187765,19,1,Winter,16.7
2023-01-04 20:00,24.9842156243375,20,1,Winter,18.7
2023-01-04 21:00,22.3231727163018,21,1,Winter,15.8
2023-01-04 22:00,20.9710628079012,22,1,Winter,14.8
2023-01-04 23:00,23.1271706641368,23,1,Winter,15.1
2023-01-05 00:00,27.4533489229163,0,1,Winter,19.6
2023-01-05 01:00,27.4016667480468,1,1,Winter,19.1
2023-01-05 02:00,24.3633379134127,2,1,Winter,16.3
2023-01-05 03:00,25.1523903522682,3,1,Winter,17.1
2023-01-05 04:00,25.255728458671,4,1,Winter,17.2
2023-01-05 05:00,22.6595994794142,5,1,Winter,15.9
2023-01-05 06:00,22.2104441143668,6,1,Winter,15.3
2023-01-05 07:00,22.2115069499072,7,1,Winter,15.2
2023-01-05 08:00,22.9732976334636,8,1,Winter,17.3
2023-01-05 09:00,23.2880239218051,9,1,Winter,16.3
2023-01-05 10:00,19.0210256924991,10,1,Winter,16.1
2023-01-05 11:00,12.7892683075578,11,1,Winter,9.5
2023-01-05 12:00,17.4120052251931,12,1,Winter,12.1
2023-01-05 13:00,10.7944721859609,13,1,Winter,7.4
2023-01-05 16:00,13.8138908421789,16,1,Winter,13.2
2023-01-05 17:00,15.5629083519259,17,1,Winter,13.5
2023-01-05 18:00,14.3960388904872,18,1,Winter,11.3
2023-01-05 19:00,15.7273240419899,19,1,Winter,11.4
2023-01-05 20:00,18.8157243331398,20,1,Winter,13.0
2023-01-05 21:00,21.042131071477,21,1,Winter,14.4
2023-01-05 22:00,22.7022109788811,22,1,Winter,16.1
2023-01-05 23:00,24.5022492249077,23,1,Winter,16.3
2023-01-06 00:00,25.1605670043815,0,1,Winter,17.1
2023-01-06 01:00,26.5177610871167,1,1,Winter,16.9
2023-01-06 02:00,26.0783547728927,2,1,Winter,17.5
2023-01-06 03:00,25.1172915374457,3,1,Winter,16.7
2023-01-06 04:00,17.5325425096333,4,1,Winter,12.6
2023-01-06 05:00,15.7216677506356,5,1,Winter,10.6
2023-01-06 06:00,14.477038287723,6,1,Winter,9.8
2023-01-06 07:00,16.2011053603937,7,1,Winter,11.7
2023-01-06 08:00,17.6840239797146,8,1,Winter,14.4
2023-01-06 09:00,16.0767774819331,9,1,Winter,12.8
2023-01-06 10:00,13.7942935189194,10,1,Winter,10.6
2023-01-06 11:00,13.5208942675987,11,1,Winter,10.9
2023-01-06 12:00,12.5354221850665,12,1,Winter,9.6
2023-01-06 13:00,12.2015554619714,13,1,Winter,8.3
2023-01-06 14:00,12.1442146038209,14,1,Winter,8.1
2023-01-06 15:00,13.9296734393866,15,1,Winter,9.6
2023-01-06 16:00,12.2480155972522,16,1,Winter,8.8
2023-01-06 17:00,13.2805823453839,17,1,Winter,9.6
2023-01-06 18:00,16.7235259019947,18,1,Winter,11.5
2023-01-06 19:00,18.6864972932918,19,1,Winter,13.5
2023-01-06 20:00,22.9009586430964,20,1,Winter,16.0
2023-01-06 21:00,21.2109959387999,21,1,Winter,15.9
2023-01-06 22:00,23.9158848413938,22,1,Winter,17.2
2023-01-06 23:00,24.6363377895354,23,1,Winter,17.5
2023-01-07 00:00,25.2885672248014,0,1,Winter,17.1
2023-01-07 01:00,23.9022871600472,1,1,Winter,18.5
2023-01-07 02:00,22.9381778211162,2,1,Winter,16.3
2023-01-07 03:00,21.3532774147263,3,1,Winter,14.9
2023-01-07 04:00,19.1258970534729,4,1,Winter,13.5
2023-01-07 05:00,16.0655549212291,5,1,Winter,11.0
2023-01-07 06:00,16.8865812183292,6,1,Winter,11.6
2023-01-07 07:00,18.9171693973451,7,1,Winter,12.7
2023-01-07 08:00,19.4959223065779,8,1,Winter,13.4
2023-01-07 09:00,19.8731456595471,9,1,Winter,13.9
2023-01-07 10:00,18.4787455435697,10,1,Winter,13.8
2023-01-07 11:00,18.2219927480881,11,1,Winter,13.6
2023-01-07 12:00,16.5841261545606,12,1,Winter,12.5
2023-01-07 13:00,14.2661708133142,13,1,Winter,10.6
2023-01-07 14:00,12.6626343713862,14,1,Winter,9.1
2023-01-07 15:00,12.6914645654345,15,1,Winter,9.3
2023-01-07 16:00,13.0426897813723,16,1,Winter,9.8
2023-01-07 17:00,11.5528869442944,17,1,Winter,7.8
2023-01-07 18:00,8.98589974025295,18,1,Winter,6.6
2023-01-07 19:00,6.92112809469561,19,1,Winter,4.0
2023-01-07 20:00,6.31085246917303,20,1,Winter,3.1
2023-01-07 21:00,6.33169505331571,21,1,Winter,3.1
2023-01-07 22:00,6.03014505994697,22,1,Winter,2.8
2023-01-07 23:00,9.66708773543581,23,1,Winter,6.0
2023-01-08 00:00,13.8778333257357,0,1,Winter,10.0
2023-01-08 01:00,13.9149603659656,1,1,Winter,10.6
2023-01-08 02:00,11.6361036902486,2,1,Winter,9.1
2023-01-08 03:00,12.0839155530183,3,1,Winter,8.9
2023-01-08 04:00,10.8356393289418,4,1,Winter,8.0
2023-01-08 05:00,9.00995400063667,5,1,Winter,7.0
2023-01-08 06:00,8.27165608659682,6,1,Winter,6.5
2023-01-08 07:00,8.12221176155038,7,1,Winter,5.9
2023-01-08 08:00,7.77935071014774,8,1,Winter,6.0
2023-01-08 09:00,7.90087791736677,9,1,Winter,6.1
2023-01-08 10:00,11.2521081491487,10,1,Winter,8.1
2023-01-08 11:00,10.2340136378019,11,1,Winter,7.1
2023-01-08 12:00,11.6633068316702,12,1,Winter,8.0
2023-01-08 13:00,12.1112571799402,13,1,Winter,8.1
2023-01-08 14:00,12.068565520046,14,1,Winter,7.9
2023-01-08 15:00,12.0727015050196,15,1,Winter,8.1
2023-01-08 16:00,13.7508580255171,16,1,Winter,8.8
2023-01-08 17:00,12.8836848255342,17,1,Winter,8.7
2023-01-08 18:00,12.5280962503856,18,1,Winter,8.0
2023-01-08 19:00,13.8412914511971,19,1,Winter,9.0
2023-01-08 20:00,16.2321713025825,20,1,Winter,9.3
2023-01-08 21:00,28.253405986603,21,1,Winter,17.4
2023-01-08 22:00,24.842932278058,22,1,Winter,15.9
2023-01-08 23:00,27.2152600457079,23,1,Winter,16.4
2023-01-09 00:00,28.2705376382687,0,1,Winter,18.4
2023-01-09 01:00,12.1989662329619,1,1,Winter,8.7
2023-01-09 02:00,3.58728293700594,2,1,Winter,0.7
2023-01-09 03:00,3.26359826460021,3,1,Winter,0.9
2023-01-09 04:00,3.31035944091584,4,1,Winter,1.3
2023-01-09 05:00,3.13129538071675,5,1,Winter,1.5
2023-01-09 06:00,3.06580599614629,6,1,Winter,1.4
2023-01-09 07:00,2.64258890282447,7,1,Winter,1.1
2023-01-09 08:00,4.68374944083858,8,1,Winter,3.2
2023-01-09 09:00,6.2448710816846,9,1,Winter,4.4
2023-01-09 10:00,8.66199892710202,10,1,Winter,5.9
2023-01-09 11:00,9.58662180992856,11,1,Winter,7.1
2023-01-09 12:00,7.32164463220716,12,1,Winter,5.6
2023-01-09 16:00,3.03573227134316,16,1,Winter,2.9
2023-01-09 17:00,2.9223071859168,17,1,Winter,2.8
2023-01-09 18:00,2.8284797142406,18,1,Winter,2.5
2023-01-09 19:00,4.49309054533565,19,1,Winter,3.7
2023-01-09 20:00,7.56850412362056,20,1,Winter,5.7
2023-01-09 21:00,11.6604163129874,21,1,Winter,8.6
2023-01-09 22:00,8.73466177550257,22,1,Winter,7.0
2023-01-09 23:00,5.1642602374437,23,1,Winter,5.4
2023-01-10 00:00,2.16872951225917,0,1,Winter,1.5
2023-01-10 01:00,3.79676687100756,1,1,Winter,2.9
2023-01-10 02:00,4.86462333080134,2,1,Winter,3.8
2023-01-10 03:00,3.21699062705507,3,1,Winter,2.8
2023-01-10 04:00,3.42142664230283,4,1,Winter,2.7
2023-01-10 05:00,2.88938939832821,5,1,Winter,2.6
2023-01-10 06:00,3.16830716378018,6,1,Winter,2.5
2023-01-10 07:00,3.85759674817273,7,1,Winter,3.2
2023-01-10 08:00,8.37519845827452,8,1,Winter,7.5
2023-01-10 09:00,7.97610372148105,9,1,Winter,6.3
2023-01-10 10:00,6.53554199975048,10,1,Winter,5.9
2023-01-10 11:00,6.13663540245858,11,1,Winter,5.6
2023-01-10 12:00,4.39208604601228,12,1,Winter,5.0
2023-01-10 13:00,3.79410825211622,13,1,Winter,4.3
2023-01-10 14:00,3.66390225812987,14,1,Winter,3.3
2023-01-10 15:00,3.62426684728012,15,1,Winter,3.1
2023-01-10 16:00,3.72531826663748,16,1,Winter,3.4
2023-01-10 17:00,4.76137369612776,17,1,Winter,4.4
2023-01-10 18:00,7.87552598704677,18,1,Winter,6.8
2023-01-10 19:00,16.1498565895506,19,1,Winter,12.8
2023-01-10 20:00,13.6352208327074,20,1,Winter,12.1
2023-01-10 21:00,15.6068670147958,21,1,Winter,12.0
2023-01-10 22:00,14.1411373697102,22,1,Winter,10.9
2023-01-10 23:00,17.6800642818156,23,1,Winter,13.4
2023-01-11 00:00,13.714324689578,0,1,Winter,11.2
2023-01-11 01:00,17.682663399816,1,1,Winter,12.9
2023-01-11 02:00,14.8782175400287,2,1,Winter,11.4
2023-01-11 03:00,14.6148966849236,3,1,Winter,11.2
2023-01-11 04:00,12.8570816195694,4,1,Winter,10.3
2023-01-11 05:00,15.283934732302,5,1,Winter,11.1
2023-01-11 06:00,15.7810222510051,6,1,Winter,11.5
2023-01-11 07:00,16.0647068739812,7,1,Winter,11.6
2023-01-11 08:00,17.1565708003011,8,1,Winter,12.2
2023-01-11 09:00,19.5044278753257,9,1,Winter,15.5
2023-01-11 10:00,19.4935729557115,10,1,Winter,21.7
2023-01-11 11:00,18.6546647103043,11,1,Winter,16.5
2023-01-11 12:00,13.192881662299,12,1,Winter,11.0
2023-01-11 13:00,13.3077212849797,13,1,Winter,10.9
2023-01-11 14:00,13.7751910926132,14,1,Winter,9.9
2023-01-11 15:00,19.4140051494223,15,1,Winter,11.8
2023-01-11 16:00,21.8690834802238,16,1,Winter,15.9
2023-01-11 17:00,26.2753371721265,17,1,Winter,14.3
2023-01-11 18:00,26.1957532186968,18,1,Winter,14.8
2023-01-11 19:00,24.5011559820822,19,1,Winter,14.8
2023-01-11 20:00,28.4234015267827,20,1,Winter,17.0
2023-01-11 21:00,29.4185637030887,21,1,Winter,17.2
2023-01-11 22:00,32.884799728253,22,1,Winter,19.8
2023-01-11 23:00,32.4209361102068,23,1,Winter,20.7
2023-01-12 00:00,31.8020144459143,0,1,Winter,20.9
2023-01-12 01:00,25.7058701628886,1,1,Winter,16.7
2023-01-12 02:00,25.4599120615457,2,1,Winter,15.8
2023-01-12 03:00,26.6808848403426,3,1,Winter,18.1
2023-01-12 04:00,19.9142884268474,4,1,Winter,14.7
2023-01-12 05:00,19.4898361916039,5,1,Winter,12.9
2023-01-12 06:00,19.8484175716003,6,1,Winter,14.0
2023-01-12 07:00,19.0032453451541,7,1,Winter,12.6
2023-01-12 08:00,17.5437182935622,8,1,Winter,13.7
2023-01-12 09:00,14.1708762114966,9,1,Winter,10.9
2023-01-12 10:00,13.5062924793436,10,1,Winter,10.0
2023-01-12 11:00,13.9223810408272,11,1,Winter,10.3
2023-01-12 12:00,14.0019792349003,12,1,Winter,10.9
2023-01-12 13:00,13.427801747983,13,1,Winter,11.0
2023-01-12 14:00,13.8059622191425,14,1,Winter,12.9
2023-01-12 15:00,13.0922755361061,15,1,Winter,11.0
2023-01-12 16:00,15.4786769140129,16,1,Winter,12.1
2023-01-12 17:00,15.3961545637454,17,1,Winter,11.7
2023-01-12 18:00,18.7199637241693,18,1,Winter,13.8
2023-01-12 19:00,22.6602304749017,19,1,Winter,15.5
2023-01-12 20:00,24.3376750980453,20,1,Winter,16.7
2023-01-12 21:00,29.1925363489349,21,1,Winter,19.5
2023-01-12 22:00,28.2312452899643,22,1,Winter,19.6
2023-01-12 23:00,30.4705439596841,23,1,Winter,20.9
2023-01-13 00:00,32.1731359624449,0,1,Winter,22.9
2023-01-13 01:00,31.8886444808437,1,1,Winter,22.3
2023-01-13 02:00,29.4263956715616,2,1,Winter,19.9
2023-01-13 03:00,29.0591697774218,3,1,Winter,19.2
2023-01-13 04:00,25.0978658507872,4,1,Winter,17.2
2023-01-13 05:00,25.5333224944163,5,1,Winter,16.6
2023-01-13 06:00,25.7231143761215,6,1,Winter,16.5
2023-01-13 07:00,29.3542403420606,7,1,Winter,16.4
2023-01-13 08:00,30.9001042323374,8,1,Winter,22.8
2023-01-13 09:00,28.6810859347267,9,1,Winter,17.6
2023-01-13 10:00,27.6297103200961,10,1,Winter,17.3
2023-01-13 11:00,27.2823718893282,11,1,Winter,17.5
2023-01-13 12:00,18.7262778434593,12,1,Winter,13.1
2023-01-13 13:00,12.1840750680854,13,1,Winter,9.6
2023-01-13 14:00,8.92332003349779,14,1,Winter,6.6
2023-01-13 15:00,7.00940871385361,15,1,Winter,5.0
2023-01-13 16:00,8.81506432042362,16,1,Winter,5.6
2023-01-13 17:00,13.5085995039884,17,1,Winter,8.1
2023-01-13 18:00,17.7662048130833,18,1,Winter,10.3
2023-01-13 19:00,23.9377089719725,19,1,Winter,13.9
2023-01-13 20:00,32.7195189092285,20,1,Winter,20.2
2023-01-13 21:00,31.9990729259302,21,1,Winter,20.4
2023-01-13 22:00,33.5690705659241,22,1,Winter,21.3
2023-01-13 23:00,34.9542016846218,23,1,Winter,21.6
2023-01-14 00:00,37.1121682784249,0,1,Winter,22.6
2023-01-14 01:00,37.2465844715247,1,1,Winter,24.6
2023-01-14 02:00,28.3242916466492,2,1,Winter,17.5
2023-01-14 03:00,27.3880261504203,3,1,Winter,16.4
2023-01-14 04:00,27.517193532273,4,1,Winter,17.3
2023-01-14 05:00,26.042837597407,5,1,Winter,14.8
2023-01-14 06:00,23.6590983950672,6,1,Winter,13.4
2023-01-14 07:00,18.1595408103183,7,1,Winter,10.1
2023-01-14 08:00,18.1581671469009,8,1,Winter,10.7
2023-01-14 09:00,22.8068502511308,9,1,Winter,12.7
2023-01-14 10:00,24.1238598775186,10,1,Winter,14.7
2023-01-14 11:00,18.9474831488053,11,1,Winter,12.5
2023-01-14 12:00,18.2873900997342,12,1,Winter,12.3
2023-01-14 13:00,11.3558638184392,13,1,Winter,10.0
2023-01-14 14:00,7.93400218640746,14,1,Winter,6.5
2023-01-14 15:00,8.43003287315567,15,1,Winter,6.7
2023-01-14 16:00,13.5291696892118,16,1,Winter,9.7
2023-01-14 17:00,16.5080373777503,17,1,Winter,12.4
2023-01-14 18:00,22.2864802157302,18,1,Winter,15.5
2023-01-14 19:00,31.4073632137441,19,1,Winter,26.5
2023-01-14 20:00,29.9649902337457,20,1,Winter,21.3
2023-01-14 21:00,33.633784284753,21,1,Winter,24.7
2023-01-14 22:00,31.7733691167559,22,1,Winter,22.6
2023-01-14 23:00,35.2455204890009,23,1,Winter,26.5
2023-01-15 00:00,34.551547154448,0,1,Winter,25.0
2023-01-15 01:00,35.485571280763,1,1,Winter,26.2
2023-01-15 02:00,34.0631739020925,2,1,Winter,24.2
2023-01-15 03:00,32.8413700900843,3,1,Winter,22.9
2023-01-15 04:00,30.7987727328113,4,1,Winter,20.4
2023-01-15 05:00,28.7170065426317,5,1,Winter,19.6
2023-01-15 06:00,23.4520554112825,6,1,Winter,15.6
2023-01-15 07:00,25.4170889002122,7,1,Winter,15.3
2023-01-15 08:00,22.6835597742565,8,1,Winter,14.4
2023-01-15 09:00,24.1499790091851,9,1,Winter,15.1
2023-01-15 10:00,22.6856295945765,10,1,Winter,15.2
2023-01-15 11:00,3.60073709895818,11,1,Winter,2.0
2023-01-15 12:00,3.32002194359521,12,1,Winter,0.8
2023-01-15 13:00,5.60400240063887,13,1,Winter,2.8
2023-01-15 14:00,3.04838740588998,14,1,Winter,1.1
2023-01-15 15:00,3.57001811821158,15,1,Winter,1.8
2023-01-15 16:00,4.03463873726961,16,1,Winter,2.5
2023-01-15 17:00,5.73708454394276,17,1,Winter,3.1
2023-01-15 18:00,12.2169440795568,18,1,Winter,6.8
2023-01-15 19:00,29.5183836906373,19,1,Winter,15.9
2023-01-15 20:00,34.5863678700576,20,1,Winter,21.0
2023-01-15 21:00,33.7318115231575,21,1,Winter,21.4
2023-01-15 22:00,35.1872967328356,22,1,Winter,21.8
2023-01-15 23:00,35.4246035621263,23,1,Winter,22.2
2023-01-16 00:00,33.4363720268399,0,1,Winter,21.6
2023-01-16 01:00,34.6032856004888,1,1,Winter,21.7
2023-01-16 02:00,34.6146813377962,2,1,Winter,23.8
2023-01-16 03:00,26.6900751333385,3,1,Winter,16.8
2023-01-16 04:00,22.1776966473478,4,1,Winter,13.4
2023-01-16 05:00,18.0218955492621,5,1,Winter,10.7
2023-01-16 06:00,12.3804583872813,6,1,Winter,8.5
2023-01-16 07:00,10.2746423042112,7,1,Winter,7.2
2023-01-16 08:00,11.7727779948364,8,1,Winter,7.5
2023-01-16 09:00,4.23800091858663,9,1,Winter,4.0
2023-01-16 10:00,3.73889654119083,10,1,Winter,2.2
2023-01-16 11:00,3.47139073878732,11,1,Winter,2.2
2023-01-16 12:00,3.52739509436445,12,1,Winter,1.6
2023-01-16 13:00,3.69375950386057,13,1,Winter,1.4
2023-01-16 14:00,3.33901334330012,14,1,Winter,1.4
2023-01-16 15:00,3.898728156978,15,1,Winter,2.4
2023-01-16 16:00,3.11251268429455,16,1,Winter,1.7
2023-01-16 17:00,3.86488472257927,17,1,Winter,2.3
2023-01-16 18:00,4.93291005240732,18,1,Winter,3.7
2023-01-16 19:00,6.93762471966017,19,1,Winter,4.9
2023-01-16 20:00,17.6596090196943,20,1,Winter,12.8
2023-01-16 21:00,12.8418786626279,21,1,Winter,10.2
2023-01-16 22:00,12.9236884102748,22,1,Winter,8.5
2023-01-16 23:00,14.6660428178597,23,1,Winter,10.9
2023-01-17 00:00,16.126960468444,0,1,Winter,11.8
2023-01-17 01:00,22.3137672946974,1,1,Winter,14.1
2023-01-17 02:00,21.9007703223231,2,1,Winter,14.6
2023-01-17 03:00,19.428983393278,3,1,Winter,12.8
2023-01-17 04:00,15.9598661486895,4,1,Winter,11.2
2023-01-17 05:00,13.6981516822341,5,1,Winter,9.1
2023-01-17 06:00,11.8521454610158,6,1,Winter,8.3
2023-01-17 07:00,10.4827770986395,7,1,Winter,7.6
2023-01-17 08:00,10.006919628837,8,1,Winter,7.8
2023-01-17 09:00,7.65736023591362,9,1,Winter,6.2
2023-01-17 10:00,8.18369845622174,10,1,Winter,5.4
2023-01-17 11:00,7.09774363054362,11,1,Winter,5.1
2023-01-17 12:00,8.43863965441937,12,1,Winter,4.9
2023-01-17 13:00,10.9737293874809,13,1,Winter,7.8
2023-01-17 14:00,6.91223894876343,14,1,Winter,5.9
2023-01-17 15:00,9.04303802163062,15,1,Winter,6.4
2023-01-17 16:00,10.9192325358903,16,1,Winter,8.2
2023-01-17 17:00,12.9908223434272,17,1,Winter,8.7
2023-01-17 18:00,17.2301678333079,18,1,Winter,11.1
2023-01-17 19:00,19.5973880960708,19,1,Winter,13.1
2023-01-17 20:00,18.94595223953,20,1,Winter,13.2
2023-01-17 21:00,21.5580317482945,21,1,Winter,14.1
2023-01-17 22:00,14.3176986560657,22,1,Winter,9.9
2023-01-17 23:00,4.51368452071754,23,1,Winter,2.9
2023-01-18 00:00,7.39619723225095,0,1,Winter,4.9
2023-01-18 01:00,8.90779983722875,1,1,Winter,6.0
2023-01-18 02:00,9.55967144831379,2,1,Winter,6.1
2023-01-18 03:00,11.1118488148368,3,1,Winter,7.6
2023-01-18 04:00,12.6259595085894,4,1,Winter,7.8
2023-01-18 05:00,10.8142036601158,5,1,Winter,8.0
2023-01-18 06:00,10.5666550794823,6,1,Winter,6.6
2023-01-18 07:00,11.3259975575587,7,1,Winter,7.5
2023-01-18 08:00,14.2312568220771,8,1,Winter,12.6
2023-01-18 09:00,12.3004192024391,9,1,Winter,8.7
2023-01-18 10:00,16.4397101420382,10,1,Winter,10.1
2023-01-18 11:00,5.21238293095236,11,1,Winter,5.8
2023-01-18 12:00,5.63254866615881,12,1,Winter,2.9
2023-01-18 13:00,2.86879478712646,13,1,Winter,2.9
2023-01-18 14:00,2.15114135311918,14,1,Winter,1.9
2023-01-18 15:00,2.46915356531585,15,1,Winter,3.4
2023-01-18 16:00,4.1551400230096,16,1,Winter,3.3
2023-01-18 17:00,5.89485135956397,17,1,Winter,5.3
2023-01-18 18:00,6.7558419593521,18,1,Winter,5.6
2023-01-18 19:00,10.0098782844433,19,1,Winter,8.1
2023-01-18 20:00,11.8283701919568,20,1,Winter,9.7
2023-01-18 21:00,11.8105702967768,21,1,Winter,9.1
2023-01-18 22:00,14.8111563565027,22,1,Winter,10.2
2023-01-18 23:00,15.509430990235,23,1,Winter,10.8
2023-01-19 00:00,14.707659396503,0,1,Winter,12.2
2023-01-19 01:00,14.9547886374185,1,1,Winter,11.1
2023-01-19 02:00,15.9409557033618,2,1,Winter,11.2
2023-01-19 03:00,21.1635267607062,3,1,Winter,13.3
2023-01-19 04:00,22.6574195135244,4,1,Winter,15.3
2023-01-19 05:00,16.2693070477174,5,1,Winter,12.4
2023-01-19 06:00,12.7426957163283,6,1,Winter,9.6
2023-01-19 07:00,10.3357113625302,7,1,Winter,8.2
2023-01-19 08:00,12.841581901187,8,1,Winter,9.9
2023-01-19 09:00,14.3596262874116,9,1,Winter,11.4
2023-01-19 10:00,15.2256567078306,10,1,Winter,12.1
2023-01-19 11:00,12.7618614943257,11,1,Winter,10.7
2023-01-19 12:00,12.578361031136,12,1,Winter,9.6
2023-01-19 13:00,12.5608133121761,13,1,Winter,9.9
2023-01-19 14:00,11.6163736511961,14,1,Winter,9.4
2023-01-19 15:00,9.53549476384981,15,1,Winter,8.6
2023-01-19 16:00,10.9254798236962,16,1,Winter,8.8
2023-01-19 17:00,12.4638909440442,17,1,Winter,9.9
2023-01-19 18:00,15.8427408200356,18,1,Winter,13.0
2023-01-19 19:00,18.9487555235214,19,1,Winter,14.5
2023-01-19 20:00,22.2259099056187,20,1,Winter,17.5
2023-01-19 21:00,22.0835825684288,21,1,Winter,18.1
2023-01-19 22:00,21.9385094378905,22,1,Winter,18.4
2023-01-19 23:00,19.4125941973217,23,1,Winter,16.9
